Review,Rating,Thumbs Up Count,Review Date
Bagus gaiiss dan mantap gojek,5,0,2024-10-17 14:37:22
Aman gk pernah ada masalah dan makin the best pelayanannya udah makin banyak opsi lainnya disini jadi makin mempermudah,5,0,2024-10-17 14:26:54
Malam ini tanggal 17 Oktober 2024 pada jam 21.13 telah terjadi penipuan pada pemesanan gosend data terserah ke sindikat penipuan,1,0,2024-10-17 14:20:38
Siippp,5,0,2024-10-17 14:10:19
sikap sopan,5,0,2024-10-17 14:06:19
Ongkir gofood nya gilakkkkk 🤣🤣bye,3,0,2024-10-17 13:58:42
bagus,5,0,2024-10-17 13:55:59
very good,5,0,2024-10-17 13:51:58
"Map di benerin, titiknya ngaco mulu!",1,0,2024-10-17 13:43:56
"Iklan terlalu spam, tolong di perbaiki sistem nya.",1,0,2024-10-17 13:39:00
Mantap,5,0,2024-10-17 13:37:44
Mantap,5,0,2024-10-17 13:35:26
mudah dan aman,5,0,2024-10-17 13:35:09
Mantap,5,0,2024-10-17 13:31:54
Mudah di akses..mantappp,5,0,2024-10-17 13:31:31
Good job,5,0,2024-10-17 13:27:24
Sangat membantu dalam transport perjalanan,5,0,2024-10-17 13:27:08
Apk nya lengkap. Tapi ongkirnya sangat mahal.,2,1,2024-10-17 13:21:39
"Mantap buat yg suka mager, gojek solusi nyeee,, 😂🤘⚓",5,0,2024-10-17 13:17:11
Mantap,5,0,2024-10-17 13:15:34
pin udah bener dibuat payment gabisa gjls,1,0,2024-10-17 12:58:12
Bagus n memuaskan,5,0,2024-10-17 12:52:54
driver banyak mengeluh kalo pake mode hemat,1,0,2024-10-17 12:51:20
Banyakin promo dan kurangi biaya lain lain,5,0,2024-10-17 12:41:43
Sangat membantu.klo malas kluar ya pakai aplikasi ini...selama ini driver nya ramah² dan baik.,5,0,2024-10-17 12:38:58
Top markotop,5,0,2024-10-17 12:25:28
go food telattttt terosssss...ga expres ga standar..telaaatt terosssssss,1,0,2024-10-17 12:23:17
"Perbaikin lagi masalah pemberitahuan/notifikasi, masa diberitahukan kalo gak dapat driver atau driver sedang sibuk pas mau mesan goride lagi untuk kedua kalinya tiba-tiba ada driver dari pesan goride yang pertama",2,0,2024-10-17 12:22:14
🙏👍,5,0,2024-10-17 12:18:33
Sangat membantu,4,0,2024-10-17 12:06:44
Membantu aplikasinya,5,0,2024-10-17 11:57:38
"Bintang 5 gae Kowe Tulong sampekne Ng aplikasi Ovo aku meh ngeri ulasan loading terus, ulasane ngene: O..goblog asyiu jarene kudu upgrade nek arep transfer ke bank, to arep upgrade malah Muni tedak memenuhi syarat, karepmu piye Cok! Wong aku daftar gae nomor & email ku dhewe! Nek ancen mbok syarati! Ngomongo!! Syarati opo djiancok we! Duitku mati Ng Kono! Aku kok malah jadi spekulasi Kowe Ki etok-etok ngarani wong gk mmenuhi syarat padahal ancen duitku mbok tahan, angka saldoku nek formalitas",5,0,2024-10-17 11:53:38
Saya hampir di tabrak driver gojek.. dan driver gojek yang malah marah marah kepada saya,1,0,2024-10-17 11:49:48
Lebih banyakin promo ya,5,0,2024-10-17 11:33:13
"Kecewa banget sama apk ini, padahal saya pengguna setia gojek, skrg jarang ada promk dan sering banget telat pengiriman klo pas lagi pesan makanan, apk nya gak kayak dlu lagi skrg",1,0,2024-10-17 11:31:53
Mntap,5,0,2024-10-17 11:27:21
Bagus tingkatkan terus pelayanannya,4,0,2024-10-17 11:16:48
Sangat membantu,5,0,2024-10-17 11:01:28
Mantap pkok eee...,5,0,2024-10-17 10:55:04
Keren aplikasi ini dapat mudah digunakan dan sangat membantu,5,0,2024-10-17 10:47:51
Gopay saya di gojek suka kepotong otomatis 29 rb sekian. History nya pembayaran google play. Sy merasa rugi krn tidak merasa melakukan pembayaran otomatis. Bagaimana cara keluar dari pomotongan tersebut. Mohon utk di respon,5,0,2024-10-17 10:45:01
Wah mitranya banyak yang jadi belangsak pada umumnya karena sistem prioritas egois . Gak sehat,1,0,2024-10-17 10:34:09
Apikasi gopartner yang bisa dan mudah untuk mendapat kan oderan,5,0,2024-10-17 10:31:25
Cepat dan baik pelayanannya,5,0,2024-10-17 10:25:19
"membantuu bangettt sii, untukk aku yang apaa' sendirii, jadii kalauu pulangg sekolaa tinggal pake gojek🤍",5,0,2024-10-17 10:02:29
Good job,5,0,2024-10-17 09:55:51
"Driver Gocar Surabaya utara pemalas, pilih² orderan",1,0,2024-10-17 09:49:52
Iklan tidak ramah:(,1,0,2024-10-17 09:46:39
Siip,5,0,2024-10-17 09:32:23
Selain system ada juga hal yg sangat perlu diperhatikan terkait drivenya sendiri khususnya driver motor yaitu kebersihan HELM yang disediakan untuk penumpang. Tolong dibuatkan standard dan ketentuan dari Gojek biar penumpang nyaman.,4,1,2024-10-17 09:30:55
"Sangat membantu, banyak promonya",5,0,2024-10-17 09:26:48
bagus,5,0,2024-10-17 08:51:34
Sarahmah baik,4,0,2024-10-17 08:39:39
Mantap,5,0,2024-10-17 08:37:48
Ok,5,0,2024-10-17 08:36:35
"Mau apa apa jadi mudah, Dimanapun dan kapanpun Mau jajan apapun bisa",5,0,2024-10-17 08:35:48
Sangat berguna dan dapat dipercaya,5,0,2024-10-17 08:34:32
Sumpah sbel bgt iklan muncul trs d hpq tolong mengganggu sekali,1,0,2024-10-17 08:26:43
"Ini sudah 2kalinya kenapa driver selalu salah alamat dan titip penjemputan tidak sesuai ama di map gojek nya,, kok bisa jaraknya beda sampai 2kilo sama rumah saya",3,0,2024-10-17 08:26:28
Mantul,5,0,2024-10-17 08:16:57
"Keamanan aplikasinya di perbaiki lgi, untuk pembayaran gofood bisa di kasih konfirmasi lgi untuk menghindari pembelian yg tidak di sengaja",1,0,2024-10-17 08:05:42
"Aplikasi rusak kaga mau nyari yang terdekat malah di pilihin yang jauh jauh sengaja banget. Ketauan bego teknik marketing nya, giliran yang murah jauh jauh.",1,0,2024-10-17 07:59:12
puas gercep murah meriah,5,0,2024-10-17 07:58:52
Sangat akurat,5,0,2024-10-17 07:50:27
Sangat membantu,5,0,2024-10-17 07:47:18
Bagus,5,0,2024-10-17 07:47:02
mantap,5,0,2024-10-17 07:44:15
"Dear gojek,tolong lh umur driver di batesin jangan udh 40+ masih bisa ini bawa kendaraan bawa orang lain.terus suruh driver bawa uang kembalian.secara matematika 46 itu deket ke 45 knp malah jadi 50!",1,0,2024-10-17 07:40:54
"Mau login aja wajib pake verifikasi wajah, buat apa?? Kek pinjol aja",1,1,2024-10-17 07:38:22
Sangat membantu,5,0,2024-10-17 07:31:44
👍👍👍👍,5,0,2024-10-17 07:26:32
Sejauh ini layanan memuaskan. Semoga semakin ditingkatkan. Terima kasih.,5,0,2024-10-17 07:20:18
makin kesini makin kasian mitra driver nya aplikasi nya erorr trus...sistem kaga stabil berjalan 12 tahun...kalah sama shopee maxim indriver grab ......lom kasian kasian mitra driver nya oderan gabungan ud lama argo tarif murah,1,0,2024-10-17 07:17:20
sampah,1,0,2024-10-17 07:12:20
"Di saat sedang sakit, nunggu makanan yang sudah di pesan, eh aplikasi nya eror, dan sampai sekarang gak bisa masuk, aplikasi sampah",1,2,2024-10-17 07:10:14
Drivernya pada songong semua kalo trip pendek gaada yg mau,1,0,2024-10-17 07:09:36
Susah mau chat sma operator nya,1,0,2024-10-17 07:08:34
"Ini mah masih mendingan Torik usia 2 bln udah haji, Persis dengan apa yang dialami putri. Putri yg baru kelas 6 SD, saat hendak pulang sekolah, ia melihat mobil ayahnya parkir di semak semak dan saat itu pun Putri mendekati mobil yg di dalamnya ada Ayahnya bersama tante Sofi, tetangganya... Sesampai rumah Putri pun cerita sama ibu nya.. Putri: Bu, tadi aku liat mobil ayah parkir di semak - semak Bu. Ibu: Truss?? Putri: Didalam mobil ada ayah sama tante sofi bu.. ibu: Stop nak!!! jng di lanjutin",5,0,2024-10-17 06:57:18
"Mau login ke akun tapi harus nunggu 60 menit udh nunggu 60 menit malah ngkk bisa lagi padahal percobaan baru sekali tapi apknya blg terlalu banyak percobaan hadeh,malah nunggu 12 jam lagi padahal udh bisa no tlpn SMA pasword tinggal muka aja please lah",1,0,2024-10-17 06:41:50
disitu butuh disitu rusak aplikasinya,1,0,2024-10-17 06:38:56
"Gimana nih, abis aktifin gojek plus malah error apknya, lagi pesen gofood dicancel 2x sm driver seenaknya. Pesanan jadi lama dan driver gabisa dihubungi 👎",1,0,2024-10-17 06:38:19
Udah pake pengiriman yg expres harganya lebih mahal biar cepet .eh ini malah telat 10 menit . Gmnh si,1,0,2024-10-17 06:36:41
Error mulu,5,0,2024-10-17 06:32:27
Mau order makanan aja gk bisa... ribet,1,0,2024-10-17 06:31:42
Lelet,1,0,2024-10-17 06:30:35
what's up with the gojek app today ?,4,0,2024-10-17 06:29:33
"keren yaa, apk ini sering saya pakai buat pulang sekolah tapi kalo apk nya tb² eror terpaksa nunggu panas ² an dan sekolah juga jauh, nyebelin bgt.",1,0,2024-10-17 06:29:08
"aplikasi ga bisa dipakai, katanya lagi rame yang makai, wkwk",1,0,2024-10-17 06:27:52
"KENAPA HABIS ISI SALDO LEMOT SEKALI??,PESAN MAKANAN SAJA TIDAK BISA, TOLONG PERBAIKI DONG. JANGAN MERUGIKAN ORG LAIN GINI😤😤😤😠",1,0,2024-10-17 06:27:48
apk padat?? pekerjanya ngapain,1,0,2024-10-17 06:27:41
"Pakek aplikasi ini tiba² error gabisa order gocar, mau pulang jadi gabisaaa",1,0,2024-10-17 06:26:45
Server overload setiap pesanan sudah diklik sampai batas waktu tidak bisa dilacak keberadaannya,3,0,2024-10-17 06:25:45
Masuk gofood lama banget,1,0,2024-10-17 06:24:37
kenapa eror trus si setiap mau buka aneh,2,0,2024-10-17 06:23:57
Aplikasi tolol gangguan ajg,1,0,2024-10-17 06:22:30
"Gojek kenapa sih??, ada masalah server kah? Ini aplikasi nya ngga bisa dibuka, mana udah terlanjur pesan makan lagi, hilang deh tuh uang di gopay, mau tanggung jawab ngga???",1,0,2024-10-17 06:22:13
"kesel ih, aku lg pesen gofood dan udah dapat driver, malah tiba"" gabisa di apa""in, lemot semuaaaaaaa, biasanya ga beginiiii, kenapa skrg bgini dehhhh",1,0,2024-10-17 06:22:08
Aplikasinya GK bisa dipakai knapa???? 😡😡😡😡,5,0,2024-10-17 06:21:08
lagi urgent banget........malah eror.,2,0,2024-10-17 06:20:56
"Sering gangguan, sering di batalkan tiba² pedahal lagi lapar²nya.",1,1,2024-10-17 06:20:23
Kenapa lokasi nya tidak mau,1,0,2024-10-17 06:20:21
errorrrrrr woiiiiii,1,0,2024-10-17 06:19:48
aplikasinya jadi suka eror sangat menggangu jika keadaan mendesak,1,0,2024-10-17 06:18:36
"Ngelag Cok apaan pesanan GK jalan"" hadeuh",1,0,2024-10-17 06:18:17
gojek erorr,1,0,2024-10-17 06:17:59
Aplikasi sampah error mulu,1,0,2024-10-17 06:17:18
Eror mlu dh heran,3,0,2024-10-17 06:17:17
Gangguan nya ngeselin,1,0,2024-10-17 06:17:07
"Udah diupdate padahal malah tetep ga bisa cari lokasi, bener dah kecewa",1,0,2024-10-17 06:17:06
"Map selalu ga sesuai di aplikasi,, pelanggan selalu jadi sasaran driver, kasian jg driver muter"" jauh,, bener"" kessel sampe ga bisa di pake lagi aplikasiku, tolong aplikasi ini lebih akurat lagi donk mapnya. Bikin susah aja.",1,15,2024-10-17 06:16:50
"Lemot,pesan go food aja eror gabisa pesan makanan udah 1 jam lebih ,gimana kalo yang jauh dari makanan ya kelaparan pasti",1,0,2024-10-17 06:16:40
Sering kesalahan teknis semakin kesini 😔,3,0,2024-10-17 06:15:58
"""tunggu sebentar, biar kami bereskan. coba lagi atau kembali nanti"" MUAKK BGTTT PADAHAL LAGI BUTUH BGT INI APLIKASI😡",1,0,2024-10-17 06:15:52
"suka banget pesen makanan di gopud krna suka kasih promo yg gede tpi hari ini mlh error ya gbisa dibuka, ada problem kah?",4,0,2024-10-17 06:15:42
Ini kenapa setelah di-update titik alamat pada hilang dan ngga bisa pilih alamat??,2,0,2024-10-17 06:15:24
Erorr tidak jelas,1,0,2024-10-17 06:15:04
sering ngelag ngga bisa dipake,1,0,2024-10-17 06:12:00
Tambah hari tambah parah woiii ngikut2 grab doble orderan,1,1,2024-10-17 06:11:58
kadang suka lemot/server sibuk,3,0,2024-10-17 06:11:23
"Tolong aplikasi ini diperbaiki lagi sistem nya, saya mau pesan makan sekitar 19 menit lagi tapi ada pemberitahuan ""refresh buat cek transaksimu"". Gimana saya mau tau pesanan saya datang kalau sudah ada masalah begitu. Tolong di perbaiki lagi😠",2,0,2024-10-17 06:10:22
Masih sering error app terbaru malah tambah banyak,1,0,2024-10-17 06:09:55
App rusak.. orang kelaparan.. udah top up malah server sibuk.. biadab bet,1,0,2024-10-17 06:09:32
Repot cs robot tidak membantu,1,0,2024-10-17 06:08:53
"Ga bisa dipencet, minimal klo update yang bener lah jangan malah merusak fitur",1,0,2024-10-17 06:08:29
"Lagi mesan makanan , udah di bayar tapi tiba tiba eror dan pengiriman terlambat",1,0,2024-10-17 06:07:46
Sering bgt ngebug. Error. Ga bs loading apapun.,1,0,2024-10-17 06:07:41
"bagus, cepat dan baik",5,0,2024-10-17 06:02:12
"Sangat membantu sekali dalam mencari transportasi yg murah,nyaman dan sampai tujuan",5,0,2024-10-17 05:58:34
sangatlah bagus,5,0,2024-10-17 05:57:48
GOOD APPS 2024 OCTOBER,5,0,2024-10-17 05:55:57
Tambahkan fitur Revisi Rating.,2,0,2024-10-17 05:50:13
Terima kasih,4,0,2024-10-17 05:30:58
"Bagus, sangat membantu apl ini",5,0,2024-10-17 05:26:14
Gojek pasti ada jalan,5,0,2024-10-17 05:15:14
Aplikasi yang pantas untuk direkomendasikan....,5,0,2024-10-17 05:10:04
GOJEK NGEBUG GABISA DIGUNAKAN INTERNET MATI,1,0,2024-10-17 04:57:39
"Baru pertama kali aplikasinya sya pake buat pesen gojek, karna sya sdg jauh dan TDK ada yg mengantar.sangat puas sekali karna bisa di andalkan untuk kita yg tidak punya kendaraan.",5,0,2024-10-17 04:42:47
Bags sekali CPT,5,0,2024-10-17 04:36:57
Memudahkan ibu rumah tangga seperti saya saat suami tidak Dirumah,5,0,2024-10-17 04:30:53
Sangat membantu & mempermudah kperluan bepergian,5,0,2024-10-17 04:29:44
Susah batalin pesanan yg salah tekan... Dasar sontoloyo,1,0,2024-10-17 04:28:08
Ga bisa kontak ke customer service lewat Whatsapp,1,0,2024-10-17 04:25:57
"kalo rekrut driver usahakan nyari nya yang sopan dong! Saya habis dibentak bentak driver di hadapan banyak orang gara gara slowrespon. Saya pun udah minta maaf sama drivernya karena slowrespon gara² lagi ngurus anak saya yg sakit di ruangan rumahsakit. Gila sih, driver gojek kok galak banget. Mana udah saya kasih uang tip ngga ngucapin makasih. Attitude nya jelekkk, sokk jagoan.",2,0,2024-10-17 04:24:53
"Makin kesini makin parah , gak logis harga makanan 22rb biaya penanganan 18rb , penanganan apa sebegitu besar nya , percuma ada kan diskon 50% kalau akal akalan aja karna diskon berlaku akan tetapi biaya penanganan pesanan gak ngotak ampe setara dengan harga makanan nya , mending uinstal aja mending shopefood banyak promo",1,0,2024-10-17 04:23:14
Ok 👌bgs,5,0,2024-10-17 04:17:06
Mantap di kantong dan sanggat membatu,5,0,2024-10-17 04:13:37
Mohon maaf daftar akun gojek suka bertolak dan nomer ga masuk tidak betul aplikasi gojek tanggung jawab ga sempurna susah daftar ga ada email cari,1,0,2024-10-17 04:12:46
"Kadang suka aneh. Minta akses lokasi buat dapet makanan terdekat, pas udh nyala mapsnya ternyata masih lokasi sebelumnya. Tolong fi perbaiki ini fatal bgt soalnya jek",1,0,2024-10-17 04:09:59
Tttooooppppppp Semuanya tgl klik beres.. Mana bnyak promonya 👍,5,0,2024-10-17 04:06:23
"Voucher gofood 90 hari saya tidak bisa di pakai di hari berikutnya, saya beli voucher gofood tapi ga bisa di pakai di hari berikutnya padahal kemarin bisa, mohon bantuannya ya pihak gojek, jika tidak ada bantuan maka saya akan tindak lanjuti masalah ini dan saya besarkan masalah ini, terima kasih mohon balas saya dengan cepat karena saya butuh vouchernya",5,0,2024-10-17 04:01:07
Bravo and succes always go internasioal PT.APLIKASI ANAK BANGSA,5,0,2024-10-17 03:59:38
Jujur puas,3,0,2024-10-17 03:59:34
"Bisa seleksi lagi drivernya gak sih, makin sini makin banyak driver males banyak ngeluh , bisa berkali2 minta cancel banyak alesannya",1,0,2024-10-17 03:59:28
Baru pertama pake grab si tapi lumayan aman👍tentunya memudahkan juga,4,0,2024-10-17 03:53:00
beberapa titik lokasi tidak sesuai,4,0,2024-10-17 03:49:06
Limit tidak naik malah sering di blokir jadi percuma,4,0,2024-10-17 03:33:40
Ok,5,0,2024-10-17 03:27:20
Mantaaaap,5,0,2024-10-17 03:20:09
Semua jadi mudah makasih gojek semangat trs gojek dan gopay,5,0,2024-10-17 03:19:31
Pengen makan g bsa cod,5,0,2024-10-17 03:09:23
Promo nya gila-gilaan... Selalu menyenangkan pake Go-Jek,5,0,2024-10-17 03:07:01
"Metode pembayaran tunai tidak muncul untuk pesanan gosend, apakah metode pembayaran tunai sudah di hapus ? Sya kecewa pkai gojek, uninstall sja",1,0,2024-10-17 02:46:08
Sangan membantu,5,0,2024-10-17 02:44:59
"Aku g tau ya, apa aku sendiri yg merasakan, soalnya awal g langganan goplus tuh murah2 dn bnyk promo, kemudian gua tengok penawaran goplus menarik, tp pas langganan kok malah makin mahal dn malah g bnyk promo. Plus malah makin jelek pelayanannya hm hm hm",2,0,2024-10-17 02:43:51
"Alhamdulillaah dg Go-Jek bepergian mudah,aman & nyaman.",5,0,2024-10-17 02:39:49
Pakai gojek hemat saya suka,5,0,2024-10-17 02:36:45
Mantap,5,0,2024-10-17 02:33:42
Aplikasi yang bagus dan banyak diskon promo murah yang meriah 👍🎊🎉🎁🥳,5,0,2024-10-17 02:27:17
Apa kegunaan gopay plus? Cuman kasih diskon aja? Masih mending mode hemat aja lah? Aneh,1,0,2024-10-17 02:26:08
Bagus,5,0,2024-10-17 02:03:02
"pada hari ini saya meng uninstall apk ini,jadi jika ada yang menyebar atau menyalahgunakan akun saya,maka itu bukan saya terimakasih",5,0,2024-10-17 01:59:32
"Gua pernah di usir tukang ojek berseragam gojek. Gara² gamau naik motor dia, via offline..",3,0,2024-10-17 01:48:37
pelayanan oke,5,0,2024-10-17 01:45:53
gojek bener bener bikin emosi aplikasi nya lagi urgent perlu gojek minta update terus padahal baru brapa hari di update dasar aplikasi t.i,1,0,2024-10-17 01:44:08
Tidak bisa menjemput ke alamat lengkap saya,3,0,2024-10-17 01:41:50
Nyaman banyak potongan discon,5,0,2024-10-17 01:40:09
"Terlalu banyak iklaan, sangat mengganggu",1,0,2024-10-17 01:36:25
Aplikasi brengsek di blok notif malah spam email bangsatt,1,0,2024-10-17 01:18:14
Tolong iklan ini jangan muncul trus sangat mengganggu,1,0,2024-10-17 01:15:05
sesuai kebutuhan darurat.,5,0,2024-10-17 01:11:29
Sangat baik dlm layanan,5,0,2024-10-17 01:09:27
Sudah 1 jam saya pesan gojek kenapa tidak dapat driver jelek sekali sekarang aplikasi gojek nya,1,0,2024-10-17 00:50:39
menyenangkan sekali,5,0,2024-10-17 00:39:16
Sikap grab sangat baik,5,0,2024-10-17 00:38:02
mantap,5,0,2024-10-17 00:30:32
Iklannya mengganggu,2,0,2024-10-17 00:26:06
Makin susah cari diver goride atau go send.. unistall aja lah.. makin jelek aja,1,0,2024-10-17 00:10:44
"Mau ngisi token ga bisa2, Dari malam Sampe ketemu pagi juga belum bisa digunakan.",1,0,2024-10-17 00:07:39
Terlalu banyak iklan beda sama yg apk dulu cuma buat hp banyak virus,1,0,2024-10-17 00:05:55
"Gopay laternya jgn tinggi"" start pinjamannya.cb mulai dr nominal 1 jt an",4,0,2024-10-17 00:05:39
perjalanan cepat sampai dan aman🙏🏻🙏🏻🙏🏻🙏🏻,5,0,2024-10-16 23:44:41
Tepat waktu,5,0,2024-10-16 23:39:17
"Makin ke sini makin susah nyari driver😭, nggak ada yg mau bawa karena argo terlalu murah 😭 giliran pas dapet driver minta cancel padahal buat perjalanan kantor akhirnya pakai yg aplikasi grab 😭 menurut saya sih argo normal aja nggak usah diturunkan malah bikin sepi order😭",1,0,2024-10-16 23:38:07
Nice,5,0,2024-10-16 23:37:33
Driver membatalkan pesanan tanpa konfirmasi,1,0,2024-10-16 23:36:27
Ok,5,0,2024-10-16 23:35:17
mantulll pokoknya,5,0,2024-10-16 23:18:02
Sangat membantu perjalanan,5,0,2024-10-16 22:56:21
"Kecewa, sempat lupa hp di gocar, driver dihubungi engga diangkat2 sampai skrg hp aku enggak dikembalikan 2 nomor kontak engga akti LG, semua email keluar dr perangkat dan perangkat hilang jejak,",1,0,2024-10-16 22:47:26
Ok bgt kenapa lama y kalau gosendnya,5,1,2024-10-16 22:35:19
💪,5,0,2024-10-16 22:33:25
"Sejauh penggunaan saya sampai saat ini cukup ok dan nyaman. Cuma mungkin sayangnya kalau mau lebih banyak promonya harus pakai aplikasi dompet digital yg dipisah dari aplikasi ini. Dan juga tolong ditambahkan pembayaran dengan bank jago syariah nya untuk go transit biar gak perlu top up dulu gopay nya, biar transaksi lebih cepat dan efisien.",5,50,2024-10-16 22:07:08
Mantap,5,0,2024-10-16 21:08:24
megunakan gojek sipel dan praktis,3,0,2024-10-16 20:58:02
Aneh,1,0,2024-10-16 20:45:29
"Akun driver saya mulai normal area Kaltara, saya cuman mintah mohon dengan sangat hormat tolong bagian IT nya jangan utak-atik aplikasi dan sial update kalau bisa 6 bulan sekali. Sebelum update di uji coba dulu sama IT nya aman apa tidak baru kirim ke akun driver di lapangan semuanya biar driver aman jalan kan orderan 🙏🙏🙏",5,0,2024-10-16 20:06:59
Perjalanan nyaman dan aman,5,0,2024-10-16 19:45:47
Pakai udha bertahun tahun gak jelas gopaylater nya mending pindah masa tiba tiba di blokir Bye sukses ya mending di aplikasi sebelah nya Murah,1,0,2024-10-16 19:34:26
"Aplikasi banyak bug nya akhir-akhir ini, saya order goride 1x tapi yg terpanggil 2 driver dengan tujuan yg sama dari akun saya, padahal saya hanya order 1x, sering kali hanya cek aplikasi, tapi tiba-tiba terorder sendiri goridenya terutama saat saldo gopay terisi",3,2,2024-10-16 18:53:10
Cepet dapet orderan nya,5,0,2024-10-16 18:41:28
lambat cari driver sekarang,3,0,2024-10-16 18:37:05
Saya berharap bisa jadi mitra gojek jabodetabek,5,0,2024-10-16 18:14:05
Sangat membantu,5,0,2024-10-16 17:32:43
.NEW MAFIA KAPITALIS KORUPTOR APLIKASI ONGKIR...👍👍👍💰💰💰👿👽👹😈☠️👄🐷,5,6,2024-10-16 17:31:50
Mantap 👍,5,0,2024-10-16 17:13:05
"padahal GopayLater baru saja selesai pengecekan rutin tadi jam 12, pada saat saya ingin memakainya tiba-tiba kok pengecakan lagi? Padahal saya selalu bayar tagihan sebelum jatuh tempo loh????? , kecewa saya min lama-lama saya nunggu pengecekan rutin, baru tadi selesai jam 12, kok saat mau dipakai malah pengecekan lagi, kalo ga niat bikin GopayLater mending gausah dibikin min, bikin kecewa aja",1,0,2024-10-16 16:36:38
Ok,5,0,2024-10-16 16:30:14
Bagus,5,0,2024-10-16 16:30:04
Mantap sangat membantu,5,0,2024-10-16 16:05:02
Sangat buruk,1,0,2024-10-16 15:50:36
Sangat baik,5,0,2024-10-16 15:40:49
mantap,5,0,2024-10-16 15:36:07
"Di aplikasi ga ada perincian ongkir pengiriman, pantes driver pada ngeluh dibayar Rp. 5000 bahkan ada yang dibayar Rp. 2500 banyak driver yang cancel oderan food.... Tolong di aplikasi perincian biaya pengiriman agar GOJEK tidak KORUPSI ongkir driver",1,9,2024-10-16 15:27:34
"Saya sudah mendaftarkan untuk jadi driver gojek tp sampai sekarang belum ada kejelasan ,cmn ada data terverifikasi dan gak tau sampe kapan nunggu kabar",5,0,2024-10-16 15:26:31
Membantu bangetttt,5,0,2024-10-16 15:25:16
"driver sopan,ramah sangat membantu,mobil bersih pokoe top markotop dech...layak dapat bintang 5",5,0,2024-10-16 15:11:45
"Kecewa bgt ama ni ApK, ga rekomen",1,0,2024-10-16 15:05:17
Mantap,5,0,2024-10-16 15:04:24
Ok,5,0,2024-10-16 14:58:49
iyalah gojek terpercaya aplikasi yg paling bagus sangat membantu coba aja kya jaman blm ada gojek mau kemana2 jauh ga sipel kya skrg.,5,0,2024-10-16 14:44:27
Sdh lolos verivikasi....ehhh palah lama amat nunggu akun aktif trs heran a no hp ku mau dftr lagi di blok...gijek begoj,1,0,2024-10-16 14:40:56
Sangat membantu,5,0,2024-10-16 14:31:12
baik,5,0,2024-10-16 14:29:16
ok,5,0,2024-10-16 14:17:21
Yg pasti lebih murah lebih banyak diskon. Sejauh ini itu pengalaman menggunakan gojek.,5,0,2024-10-16 14:15:07
Selalu menyenangkan dengan aplikasi gojek,5,0,2024-10-16 14:11:09
Mantap,5,0,2024-10-16 14:06:44
Promonya mantap,5,0,2024-10-16 13:54:34
mempermudah transportasi adany Gojek.,5,0,2024-10-16 13:52:16
maknyiuss,5,0,2024-10-16 13:49:04
Baik dan bagus go jek sangat membantu pertahankan ya gojek👍👍👍👍👍,5,0,2024-10-16 13:47:40
Gojek sangat membantu,5,0,2024-10-16 13:43:18
Baik,5,0,2024-10-16 13:37:41
Kalian harus coba deh pake apk ini👍👍👍👍,5,0,2024-10-16 13:33:52
"Aplikasi yg sangat membatu ketika mager beli makanan keluar luar, dan pas tidak punya motor bisa di anter",5,0,2024-10-16 13:32:33
titik lokasi gak pernah bisa tepat,1,0,2024-10-16 13:24:20
Koq sekarg gojek mahal bngt yah syok aq pdhl enak naik gojek lebih irit ini malah d naikin hrganya,4,0,2024-10-16 13:23:28
Pokokè TOPBGT👍👍.,5,0,2024-10-16 13:13:46
"Gofood bener2 lama.. Ganti2 driver mlu, harusnya ada teguran buat driver yg kya gtu, kalau gamau narik jgn di trima.. Percuma pakai ekpres pun sama aja",1,0,2024-10-16 13:10:55
"Google mapnya selalu melenceng, aplikasi komunikasi sering tdk nyambung ke konsumen, aplikasi gopartner terlalu",1,0,2024-10-16 13:06:38
Ok,5,0,2024-10-16 12:58:34
Membantu,5,0,2024-10-16 12:58:28
"Tolong buka chat sama restonya,biar bisa kami tanya jangan hanya dari resto yg bisa,kalau bisa carikan driver dlu baru pesanan di buat,saya nunggu hampir 2 jam gak datengg karna nunggu nyari driver,klo nunggu driver makanannya udah jadi kami batalin karna nyari drivernya gak nemu2 malah kami disalahin..jadi tolong kalau pesanan masuk diusahakan cari driver dulu bru buat mknn nyaa..🙏🏻",3,0,2024-10-16 12:58:25
PARAHHH MASA GW TUNGGUIN GA DTG2 TAUNYA DI MAPNYA DAH JALAN BAWA PENUMPANG!!! SETANN,1,0,2024-10-16 12:48:43
"Sangat membantu untuk meringankan tenaga bagi pekerja kantor, diskonnya di tambah dong 🙏🏻🙏🏻",5,0,2024-10-16 12:44:49
Terima kasih,5,0,2024-10-16 12:35:08
"beli langganan, bukanya dpt potongan harga tapi malah biaya penanganannya naik wkwk, lucu banget",1,0,2024-10-16 12:13:03
bagus banyk promo,5,0,2024-10-16 11:59:41
Lebih banyak diskon nya ut tiap kali nya...klo mau ikutan paket ..dikabari dulu sebelumnya...,5,0,2024-10-16 11:55:52
Baik,5,0,2024-10-16 11:54:44
Mantap. Aplikasi yg sangat berguna bagi saya.,5,0,2024-10-16 11:54:27
bagus tapi gak pernah dapet voucher baguss hmm,5,0,2024-10-16 11:54:15
Mayan lahhh,4,0,2024-10-16 11:52:24
Banyak diskonnya,5,0,2024-10-16 11:47:34
Mantap,5,0,2024-10-16 11:42:25
